x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
1.762658156280223487e+00,2.676586132615725866e+00,1.690909251907852129e+00,2.672322312774199293e+00,1.271654382727524166e-02,-1.622586265063573174e+00,0.000000000000000000e+00
1.707373872469538201e+00,2.340086880753019738e+00,1.652210801722124200e+00,2.360853465364801451e+00,-9.353282956380687407e-02,-1.573644883122566007e+00,0.000000000000000000e+00
1.637675139991836115e+00,2.013639427133322002e+00,1.599122845705802876e+00,2.057116265370273034e+00,-1.957379961757753639e-01,-1.516211839433069475e+00,0.000000000000000000e+00
1.554191945815194265e+00,1.698650900704812949e+00,1.532193096613993166e+00,1.762452206062806059e+00,-2.934762612417317063e-01,-1.450738871303797861e+00,0.000000000000000000e+00
1.457609603559862244e+00,1.396444014182873561e+00,1.452026513363529281e+00,1.478131416289302225e+00,-3.863553329831865835e-01,-1.377708308470126264e+00,0.000000000000000000e+00
1.348664278575246067e+00,1.108252231979685698e+00,1.359281183512420332e+00,1.205347827549884787e+00,-4.740146489137856967e-01,-1.297630089708461165e+00,0.000000000000000000e+00
1.228138351715615029e+00,8.352154736775436739e-01,1.254664026116067310e+00,9.452148123848350680e-01,-5.561265195405878936e-01,-1.211038702895703700e+00,0.000000000000000000e+00
1.096855647849398929e+00,5.783763635411286463e-01,1.138926339690368827e+00,6.987613061639297296e-01,-6.323970874660552743e-01,-1.118490065101826358e+00,0.000000000000000000e+00
9.556765552847938938e-01,3.386770336668898929e-01,1.012859220282260830e+00,4.669284217516034285e-01,-7.025671008422926800e-01,-1.020558359268925352e+00,0.000000000000000000e+00
8.054930623103782050e-01,1.169564854908474172e-01,8.772888747902338746e-01,2.505665639063109906e-01,-7.664125010643226821e-01,-9.178328439140319706e-01,0.000000000000000000e+00
6.472237369361716341e-01,-8.605148846676931307e-02,7.330718546927021961e-01,5.043304767573047326e-02,-8.237448255054300450e-01,-8.109146520992140950e-01,0.000000000000000000e+00
4.818086756810719407e-01,-2.697198235371063291e-01,5.810902352333447984e-01,-1.328097775166618422e-01,-8.744114269927956151e-01,-7.004135956414971886e-01,0.000000000000000000e+00
