-1.356999999999999984e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.331999999999999629e-01,9.549000000000000543e-02,-2.454999999999999960e-01,1.749999999999999889e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.430000000000000160e-01,-3.079000000000000070e-01,-9.957000000000000572e-02,2.329000000000000167e-02,-1.356999999999999984e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.432000000000000384e-01,-7.330999999999999739e-01,9.565999999999999504e-02,-2.454999999999999960e-01,1.748999999999999999e-01,-4.949000000000000066e-01,-1.648999999999999910e-01,1.466000000000000081e-01,-6.447000000000000508e-01,-3.100999999999999868e-01,-1.010999999999999954e-01,2.459000000000000075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999998898659e-05,-9.999999999998898659e-05,-1.699999999999896039e-04,0.000000000000000000e+00,9.999999999998898659e-05,0.000000000000000000e+00,9.999999999998898659e-05,0.000000000000000000e+00,1.700000000000034817e-03,2.199999999999979750e-03,1.529999999999989702e-03,-1.299999999999999073e-03,1.000000000000000000e+00
-1.356999999999999984e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.332999999999999519e-01,9.532000000000000195e-02,-2.454999999999999960e-01,1.749999999999999889e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.411999999999999922e-01,-3.055999999999999828e-01,-9.808999999999999664e-02,2.198999999999999913e-02,-1.356999999999999984e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.331999999999999629e-01,9.549000000000000543e-02,-2.454999999999999960e-01,1.749999999999999889e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.430000000000000160e-01,-3.079000000000000070e-01,-9.957000000000000572e-02,2.329000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.700000000000034817e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000023803e-03,2.300000000000024247e-03,1.480000000000009086e-03,-1.300000000000002542e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.334000000000000519e-01,9.515999999999999459e-02,-2.454999999999999960e-01,1.751000000000000056e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.392999999999999794e-01,-3.033000000000000140e-01,-9.664999999999999980e-02,2.068000000000000047e-02,-1.356999999999999984e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.332999999999999519e-01,9.532000000000000195e-02,-2.454999999999999960e-01,1.749999999999999889e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.411999999999999922e-01,-3.055999999999999828e-01,-9.808999999999999664e-02,2.198999999999999913e-02,-1.000000000000111910e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000001000089e-04,-1.600000000000073586e-04,0.000000000000000000e+00,1.000000000000167422e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000012790e-03,2.299999999999968736e-03,1.439999999999996838e-03,-1.309999999999998666e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.335000000000000409e-01,9.500000000000000111e-02,-2.454000000000000070e-01,1.751999999999999946e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.373999999999999666e-01,-3.009999999999999898e-01,-9.522999999999999521e-02,1.938000000000000139e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.334000000000000519e-01,9.515999999999999459e-02,-2.454999999999999960e-01,1.751000000000000056e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.392999999999999794e-01,-3.033000000000000140e-01,-9.664999999999999980e-02,2.068000000000000047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.599999999999934808e-04,9.999999999998898659e-05,9.999999999998898659e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000012790e-03,2.300000000000024247e-03,1.420000000000004592e-03,-1.299999999999999073e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.336000000000000298e-01,9.483999999999999375e-02,-2.454000000000000070e-01,1.753000000000000114e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.354999999999999538e-01,-2.987000000000000210e-01,-9.385000000000000286e-02,1.807999999999999885e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.335000000000000409e-01,9.500000000000000111e-02,-2.454000000000000070e-01,1.751999999999999946e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.373999999999999666e-01,-3.009999999999999898e-01,-9.522999999999999521e-02,1.938000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.600000000000073586e-04,0.000000000000000000e+00,1.000000000000167422e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000012790e-03,2.299999999999968736e-03,1.379999999999992344e-03,-1.300000000000002542e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.337000000000000188e-01,9.468000000000000027e-02,-2.454000000000000070e-01,1.754000000000000004e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.334999999999999520e-01,-2.963999999999999968e-01,-9.249000000000000277e-02,1.677999999999999978e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.336000000000000298e-01,9.483999999999999375e-02,-2.454000000000000070e-01,1.753000000000000114e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.354999999999999538e-01,-2.987000000000000210e-01,-9.385000000000000286e-02,1.807999999999999885e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.599999999999934808e-04,0.000000000000000000e+00,9.999999999998898659e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000001776e-03,2.300000000000024247e-03,1.360000000000000098e-03,-1.299999999999999073e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.338000000000000078e-01,9.453000000000000291e-02,-2.454000000000000070e-01,1.754000000000000004e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.313999999999999613e-01,-2.940999999999999726e-01,-9.116000000000000492e-02,1.549000000000000030e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.337000000000000188e-01,9.468000000000000027e-02,-2.454000000000000070e-01,1.754000000000000004e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.334999999999999520e-01,-2.963999999999999968e-01,-9.249000000000000277e-02,1.677999999999999978e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.499999999999973577e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.099999999999990763e-03,2.300000000000024247e-03,1.329999999999997851e-03,-1.289999999999999480e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.429999999999999494e-01,-7.338999999999999968e-01,9.438000000000000556e-02,-2.452999999999999903e-01,1.754999999999999893e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.292999999999999705e-01,-2.918000000000000038e-01,-8.987000000000000544e-02,1.418999999999999949e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.431000000000000494e-01,-7.338000000000000078e-01,9.453000000000000291e-02,-2.454000000000000070e-01,1.754000000000000004e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.313999999999999613e-01,-2.940999999999999726e-01,-9.116000000000000492e-02,1.549000000000000030e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000001000089e-04,-9.999999999998898659e-05,-1.499999999999973577e-04,1.000000000000167422e-04,9.999999999998898659e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.099999999999990763e-03,2.299999999999968736e-03,1.289999999999999480e-03,-1.300000000000000808e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.429999999999999494e-01,-7.339999999999999858e-01,9.424000000000000432e-02,-2.452999999999999903e-01,1.756000000000000061e-01,-4.949000000000000066e-01,-1.647000000000000131e-01,1.466000000000000081e-01,-6.271999999999999797e-01,-2.894999999999999796e-01,-8.859999999999999820e-02,1.289000000000000042e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.429999999999999494e-01,-7.338999999999999968e-01,9.438000000000000556e-02,-2.452999999999999903e-01,1.754999999999999893e-01,-4.949000000000000066e-01,-1.648000000000000020e-01,1.466000000000000081e-01,-6.292999999999999705e-01,-2.918000000000000038e-01,-8.987000000000000544e-02,1.418999999999999949e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.400000000000012346e-04,0.000000000000000000e+00,1.000000000000167422e-04,0.000000000000000000e+00,9.999999999998898659e-05,0.000000000000000000e+00,2.099999999999990763e-03,2.300000000000024247e-03,1.270000000000007234e-03,-1.299999999999999073e-03,1.000000000000000000e+00
-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.429999999999999494e-01,-7.340999999999999748e-01,9.410000000000000309e-02,-2.452999999999999903e-01,1.756000000000000061e-01,-4.949000000000000066e-01,-1.647000000000000131e-01,1.466000000000000081e-01,-6.250000000000000000e-01,-2.872000000000000108e-01,-8.737000000000000322e-02,1.159999999999999920e-02,-1.358000000000000096e+00,-1.288999999999999924e+00,-1.030000000000000027e+00,-1.122000000000000108e+00,-9.429999999999999494e-01,-7.339999999999999858e-01,9.424000000000000432e-02,-2.452999999999999903e-01,1.756000000000000061e-01,-4.949000000000000066e-01,-1.647000000000000131e-01,1.466000000000000081e-01,-6.271999999999999797e-01,-2.894999999999999796e-01,-8.859999999999999820e-02,1.289000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-1.400000000000012346e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.199999999999979750e-03,2.299999999999968736e-03,1.229999999999994986e-03,-1.290000000000001215e-03,1.000000000000000000e+00
