episode,t,x_t,y_t,heading_t,key_x,key_y,door_x,door_y,goal_x,goal_y,a_1
3,0,-7.0,3.0,0.0,-6.0,4.0,-5.0,4.0,5.0,5.0,0
3,1,-7.0,4.0,0.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,2,-7.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,0
3,3,-7.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,3
3,4,-6.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,5,-6.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,5
3,6,-5.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,7,-4.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,8,-3.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,9,-2.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,10,-1.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,11,0.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,12,1.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,13,2.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,14,3.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,15,4.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,16,5.0,4.0,-1.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
3,17,5.0,4.0,0.0,-6.0,4.0,-5.0,4.0,5.0,5.0,1
3,18,5.0,5.0,0.0,-6.0,4.0,-5.0,4.0,5.0,5.0,2
