episode,t,x_t,y_t,heading_t,key_x,key_y,door_x,door_y,goal_x,goal_y,a_1
13,0,-8.0,-6.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,0
13,1,-7.0,-6.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,2,-6.0,-6.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,3,-6.0,-6.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,1
13,4,-6.0,-5.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,5,-6.0,-4.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,6,-6.0,-3.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,7,-6.0,-2.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,8,-6.0,-1.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,9,-6.0,0.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,10,-6.0,0.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,11,-6.0,0.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,12,-6.0,0.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,3
13,13,-6.0,0.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,0
13,14,-6.0,0.0,2.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,0
13,15,-6.0,-1.0,2.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,16,-6.0,-2.0,2.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,17,-6.0,-3.0,2.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,18,-6.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,1
13,19,-5.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,20,-4.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,21,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,22,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,23,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,24,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,25,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,26,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,27,-3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,5
13,28,-2.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,29,-1.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,30,0.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,31,1.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,32,2.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,33,3.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,34,4.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,35,5.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,36,5.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,37,5.0,-3.0,-1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,38,5.0,-3.0,2.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,0
13,39,5.0,-3.0,1.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,0
13,40,5.0,-3.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,0
13,41,5.0,-2.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,42,5.0,-1.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,43,5.0,0.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,44,5.0,1.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,45,5.0,2.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,46,5.0,3.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,47,5.0,4.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
13,48,5.0,5.0,0.0,-6.0,1.0,-2.0,-3.0,5.0,5.0,2
